334 : 0.9729895641497851
1260 : 0.35277266216492736
46 : 0.4016779210149376
18 : 0.2617147534274606
23 : 0.20523838755882956
13 : 1.0266011868221814
50 : 0.014937589523224883
5 : 8.572130141190915
38 : 0.4389195825659914
36 : 0.7806425209740127
6 : 0.03396766932678535
8 : 4.585635359116022
55 : 0.32821772048291387
24 : 0.27440147329650094
37 : 0.052997749130345814
61 : 0.7012482095355024
68 : 0.5389809699201964
69 : 1.7767546552076938
54 : 0.13525680376509105
75 : 0.9064865970943319
83 : 0.24964190710047063
80 : 0.06670759156947002
74 : 2.519950890116636
62 : 0.4649068958461224
56 : 0.42643748721096786
39 : 0.6785348884796398
22 : 1.6279926335174955
41 : 0.10620012277470842
87 : 0.5481890730509515
96 : 0.04194802537343974
17 : 0.1968487824841416
25 : 0.875792919991815
58 : 0.0008184980560671168
93 : 0.0004092490280335584
107 : 0.5719255166768978
114 : 1.079598935952527
122 : 0.09310415387763454
117 : 0.0022508696541845715
12 : 0.09310415387763454
127 : 0.8275015346838551
72 : 0.0679353386535707
130 : 0.027828933906281973
90 : 0.833231021076325
139 : 0.047472887251892776
131 : 0.06036423163494987
142 : 1.780233271945979
138 : 0.6114180478821363
144 : 1.0849191733169634
81 : 0.22467771639042358
145 : 0.10681399631675875
108 : 0.17065684468999387
154 : 0.18866380192347043
158 : 0.1702475956619603
159 : 2.73951299365664
66 : 0.07530182115817476
71 : 0.7280540208717005
119 : 0.008184980560671169
173 : 0.3218743605483937
132 : 0.053202373644362595
174 : 1.0849191733169634
148 : 0.17577245754041335
175 : 0.05729486392469818
183 : 5.5545324329854715
188 : 0.1438510333537958
187 : 0.3562512789032126
40 : 0.07755269081235933
191 : 0.22304072027828933
85 : 0.05729486392469818
128 : 0.6611418047882136
79 : 0.49928381420094126
10 : 0.03130755064456722
196 : 3.8762021690198485
199 : 0.9920196439533456
103 : 0.03662778800900348
198 : 0.5191323920605688
171 : 0.08921628811131574
211 : 0.18559443421321875
215 : 1.699611213423368
213 : 0.27337835072641703
217 : 0.5154491508082668
190 : 0.7579291999181502
194 : 0.004910988336402701
216 : 0.0728463269899734
221 : 0.13648455084919173
1356 : 1.5140167792101493
125 : 0.40822590546347454
229 : 0.5733578882750153
189 : 0.40331491712707185
89 : 1.6595048086760793
226 : 0.24882340904440353
220 : 0.1162267239615306
3807 : 0.9643953345610804
218 : 0.013914466953140987
