2150 : False	3	0.333	0.111	0.778
2148 : True	5	0.400	0.375	0.613
2166 : False	2	0.000	0.125	0.938
2164 : True	8	0.250	0.556	0.597
787 : False	1	0.000	0.111	0.944
2171 : False	2	0.000	0.143	0.929
2182 : False	2	0.000	0.000	1.000
2191 : False	3	0.333	0.143	0.762
2197 : False	2	0.500	0.000	0.750
2199 : True	3	0.667	0.500	0.417
2036 : False	4	0.250	0.125	0.812
2091 : False	5	0.200	0.222	0.789
2221 : False	3	0.333	0.250	0.708
2223 : False	1	1.000	0.000	0.500
2067 : False	1	0.000	0.125	0.938
2224 : False	2	0.500	0.125	0.688
2226 : False	2	0.000	0.143	0.929
2168 : False	1	0.000	0.143	0.929
2228 : False	2	0.500	0.222	0.639
529 : False	1	0.000	0.250	0.875
2238 : False	1	0.000	0.250	0.875
2246 : False	2	0.000	0.143	0.929
2218 : False	4	0.250	0.000	0.875
2247 : False	1	1.000	0.250	0.375
2189 : False	2	0.500	0.000	0.750
2084 : False	1	0.000	0.014	0.993
2261 : False	2	0.500	0.000	0.750
2271 : False	2	0.000	0.000	1.000
52 : False	2	0.500	0.000	0.750
2157 : False	2	0.500	0.000	0.750
2251 : False	1	0.000	0.000	1.000
2116 : False	1	0.000	0.000	1.000
