334 : False	4	0.250	1.000	0.375
46 : False	1	0.000	0.400	0.800
5 : False	2	0.000	1.000	0.500
8 : False	3	0.000	1.000	0.500
22 : False	1	1.000	0.667	0.167
25 : False	1	1.000	1.000	0.000
114 : False	2	0.000	0.400	0.800
142 : False	1	1.000	0.400	0.300
159 : False	4	0.250	1.000	0.375
71 : False	1	0.000	0.500	0.750
175 : False	4	0.250	0.167	0.792
183 : False	3	0.000	1.000	0.500
196 : True	5	0.400	1.000	0.300
199 : False	3	0.333	0.667	0.500
221 : False	1	1.000	0.400	0.300
223 : True	7	0.286	1.000	0.357
30 : True	3	0.333	0.800	0.433
253 : True	8	0.375	1.000	0.312
319 : False	1	1.000	0.600	0.200
333 : False	2	0.000	0.200	0.900
279 : False	1	0.000	0.800	0.600
339 : True	2	1.000	1.000	0.000
401 : False	2	0.500	0.667	0.417
300 : False	3	0.333	0.375	0.646
442 : False	2	0.000	1.000	0.500
449 : True	24	0.083	1.000	0.458
495 : False	1	0.000	0.667	0.667
511 : False	2	0.000	1.000	0.500
364 : True	6	0.333	0.800	0.433
557 : False	1	0.000	0.375	0.812
569 : False	4	0.250	0.400	0.675
582 : False	3	0.000	0.800	0.600
609 : False	1	1.000	0.200	0.400
601 : False	2	0.000	1.000	0.500
588 : True	6	0.500	0.529	0.485
666 : False	1	1.000	0.667	0.167
686 : False	1	1.000	0.667	0.167
29 : False	1	0.000	0.667	0.667
776 : False	4	0.250	0.800	0.475
778 : False	3	0.000	0.333	0.833
795 : True	7	0.429	1.000	0.286
862 : False	2	1.000	0.400	0.300
887 : True	6	0.333	1.000	0.333
890 : False	2	0.000	0.333	0.833
919 : True	29	0.069	1.000	0.466
961 : False	2	0.500	0.600	0.450
988 : False	2	0.500	0.333	0.583
930 : True	16	0.125	1.000	0.438
597 : False	1	0.000	0.200	0.900
997 : False	1	0.000	0.200	0.900
1036 : False	4	0.250	0.778	0.486
1090 : False	1	1.000	0.333	0.333
1118 : False	4	0.250	0.667	0.542
18462 : False	3	0.333	0.333	0.667
1146 : False	7	0.286	0.500	0.607
307 : False	3	0.000	0.333	0.833
1154 : False	1	0.000	0.400	0.800
1307 : True	11	0.182	1.000	0.409
1320 : True	5	0.400	0.875	0.363
1329 : False	1	0.000	0.600	0.700
1347 : True	9	0.333	0.733	0.467
1381 : False	1	0.000	0.667	0.667
1390 : True	5	0.400	1.000	0.300
264 : False	6	0.167	0.714	0.560
1475 : False	1	0.000	0.333	0.833
1490 : False	1	0.000	0.200	0.900
1327 : False	2	0.500	0.400	0.550
1585 : False	1	0.000	0.667	0.667
1144 : False	1	0.000	0.200	0.900
1443 : False	2	0.500	0.375	0.562
1643 : True	7	0.571	0.857	0.286
656 : False	3	0.333	0.667	0.500
1706 : False	3	0.333	0.333	0.667
1739 : False	1	0.000	1.000	0.500
255 : False	1	0.000	0.000	1.000
1808 : False	1	1.000	0.667	0.167
1833 : True	4	0.750	0.500	0.375
892 : False	2	0.000	0.667	0.667
1909 : True	4	0.500	1.000	0.250
1913 : False	2	0.500	0.400	0.550
1966 : False	1	1.000	0.667	0.167
696 : True	4	0.500	0.667	0.417
5792 : False	1	1.000	1.000	0.000
2028 : False	1	0.000	0.667	0.667
1994 : False	1	0.000	0.667	0.667
2040 : False	2	0.500	0.667	0.417
2456 : False	2	0.500	0.667	0.417
1979 : False	2	0.500	1.000	0.250
2126 : False	3	0.333	0.800	0.433
2129 : False	4	0.250	0.667	0.542
2150 : False	1	1.000	0.333	0.333
2166 : False	1	1.000	0.667	0.167
