3794 : False	2	0.500	0.333	0.583
3491 : False	3	0.333	0.143	0.762
3791 : False	4	0.250	0.333	0.708
3805 : False	5	0.200	0.400	0.700
3280 : False	2	0.500	0.333	0.583
3822 : True	3	0.333	0.300	0.683
3827 : True	3	0.667	0.500	0.417
3834 : False	3	0.000	0.429	0.786
3836 : False	5	0.200	0.167	0.817
3270 : False	7	0.143	0.286	0.786
3845 : False	3	0.333	0.111	0.778
3847 : True	4	0.500	0.400	0.550
3843 : False	1	0.000	0.200	0.900
3854 : False	1	1.000	0.167	0.417
3823 : False	2	0.500	0.000	0.750
3856 : True	8	0.250	0.500	0.625
3859 : False	3	0.333	0.167	0.750
3864 : False	1	0.000	0.111	0.944
3867 : False	3	0.000	0.333	0.833
3870 : False	7	0.286	0.333	0.690
3874 : False	8	0.125	0.400	0.738
3883 : False	6	0.333	0.167	0.750
3846 : False	2	0.500	0.000	0.750
3886 : False	2	0.500	0.100	0.700
3891 : False	7	0.143	0.286	0.786
3785 : False	1	0.000	0.286	0.857
3362 : False	1	0.000	0.000	1.000
3897 : False	5	0.200	0.125	0.838
3898 : False	1	0.000	0.167	0.917
3900 : False	2	0.500	0.286	0.607
800 : False	2	0.500	0.286	0.607
3903 : True	9	0.333	0.800	0.433
3908 : False	4	0.250	0.125	0.812
180918 : False	1	0.000	0.143	0.929
2729 : True	5	0.400	0.429	0.586
3911 : True	44	0.091	1.000	0.455
3858 : False	1	1.000	0.167	0.417
3855 : False	1	1.000	0.000	0.500
3921 : False	2	0.500	0.286	0.607
3919 : False	8	0.125	0.500	0.688
3926 : False	3	0.000	0.167	0.917
3837 : False	3	0.333	0.500	0.583
3932 : False	3	0.333	0.250	0.708
3933 : False	4	0.000	0.333	0.833
3835 : False	1	0.000	0.333	0.833
3943 : False	1	0.000	0.167	0.917
3939 : False	2	0.500	0.167	0.667
6649 : False	3	0.333	0.167	0.750
3948 : False	1	0.000	0.143	0.929
3579 : False	4	0.250	0.400	0.675
3965 : False	2	0.500	0.250	0.625
3968 : False	4	0.250	0.000	0.875
3964 : False	1	0.000	0.143	0.929
3984 : False	4	0.000	0.143	0.929
2818 : False	1	0.000	0.000	1.000
1138 : False	1	1.000	0.333	0.333
3988 : False	4	0.250	0.167	0.792
4060 : False	1	0.000	0.000	1.000
3981 : False	1	1.000	0.000	0.500
3840 : False	1	1.000	0.250	0.375
3993 : False	5	0.200	0.167	0.817
3972 : False	2	0.000	0.000	1.000
3996 : False	2	0.500	0.333	0.583
4008 : False	2	0.000	0.200	0.900
4003 : False	2	0.500	0.250	0.625
4004 : False	1	1.000	0.000	0.500
4020 : False	2	0.000	0.200	0.900
4010 : False	2	0.000	0.167	0.917
4013 : True	3	0.667	0.200	0.567
2192 : False	7	0.143	0.000	0.929
4025 : False	1	0.000	0.250	0.875
4027 : False	4	0.250	0.000	0.875
3454 : True	6	0.500	0.600	0.450
4028 : True	4	0.500	0.500	0.500
3556 : False	1	0.000	0.167	0.917
4038 : False	6	0.167	0.167	0.833
4041 : False	2	0.000	0.200	0.900
4043 : False	3	0.333	0.000	0.833
3597 : False	1	0.000	0.000	1.000
4048 : False	1	0.000	0.250	0.875
4049 : False	2	0.500	0.200	0.650
4051 : False	1	0.000	0.143	0.929
4054 : False	2	0.500	0.200	0.650
4055 : False	1	1.000	0.200	0.400
4059 : False	1	1.000	0.200	0.400
3713 : False	1	1.000	0.167	0.417
